FONTRAST
1
149 1 32 974 24
32	0	0	0	0	24	0	5
33	0	1	0	5	24	0	5
34	0	7	0	9	24	0	9
35	0	17	0	12	24	0	11
36	0	30	0	11	24	0	11
37	0	42	0	18	24	0	18
38	0	61	0	15	24	0	15
39	0	77	0	4	24	0	4
40	0	82	0	7	24	0	7
41	0	90	0	6	24	0	6
42	0	97	0	8	24	0	8
43	0	106	0	12	24	0	12
44	0	119	0	5	24	0	5
45	0	125	0	7	24	0	7
46	0	133	0	5	24	0	5
47	0	139	0	6	24	0	5
48	0	146	0	11	24	0	11
49	0	158	0	9	24	0	9
50	0	168	0	11	24	0	11
51	0	180	0	11	24	0	11
52	0	192	0	12	24	0	11
53	0	205	0	11	24	0	11
54	0	217	0	11	24	0	11
55	0	229	0	11	24	0	11
56	0	241	0	11	24	0	11
57	0	0	25	11	24	0	11
58	0	12	25	5	24	0	5
59	0	18	25	5	24	0	5
60	0	24	25	11	24	0	11
61	0	36	25	12	24	0	12
62	0	49	25	11	24	0	11
63	0	61	25	12	24	0	12
64	0	74	25	21	24	0	20
65	0	96	25	15	24	0	15
66	0	112	25	15	24	0	15
67	0	128	25	15	24	0	15
68	0	144	25	15	24	0	15
69	0	160	25	13	24	0	13
70	0	174	25	12	24	0	12
71	0	187	25	15	24	0	15
72	0	203	25	14	24	0	14
73	0	218	25	5	24	0	5
74	0	224	25	10	24	0	10
75	0	235	25	15	24	0	15
76	0	0	50	13	24	0	12
77	0	14	50	17	24	0	17
78	0	32	50	14	24	0	14
79	0	47	50	16	24	0	16
80	0	64	50	13	24	0	13
81	0	78	50	16	24	0	16
82	0	95	50	15	24	0	15
83	0	111	50	13	24	0	13
84	0	125	50	13	24	0	12
85	0	139	50	14	24	0	14
86	0	154	50	14	24	0	13
87	0	169	50	20	24	0	19
88	0	190	50	14	24	0	13
89	0	205	50	14	24	0	13
90	0	220	50	13	24	0	12
91	0	234	50	7	24	0	7
92	0	242	50	6	24	0	5
93	0	249	50	6	24	0	6
94	0	0	75	11	24	0	11
95	0	12	75	13	24	1	11
97	0	26	75	11	24	0	11
98	0	38	75	12	24	0	12
99	0	51	75	12	24	0	11
100	0	64	75	12	24	0	12
101	0	77	75	11	24	0	11
102	0	89	75	8	24	0	7
103	0	98	75	12	24	0	12
104	0	111	75	12	24	0	12
105	0	124	75	5	24	0	5
106	0	130	75	6	24	1	5
107	0	137	75	12	24	0	11
108	0	150	75	5	24	0	5
109	0	156	75	18	24	0	18
110	0	175	75	12	24	0	12
111	0	188	75	12	24	0	12
112	0	201	75	12	24	0	12
113	0	214	75	12	24	0	12
114	0	227	75	9	24	0	8
115	0	237	75	11	24	0	11
116	0	249	75	7	24	0	7
117	0	0	100	12	24	0	12
118	0	13	100	11	24	0	11
119	0	25	100	17	24	0	16
120	0	43	100	12	24	0	11
121	0	56	100	11	24	0	11
122	0	68	100	11	24	0	10
123	0	80	100	8	24	0	8
124	0	89	100	4	24	0	4
125	0	94	100	8	24	0	8
126	0	103	100	12	24	0	12
163	0	116	100	12	24	0	11
908	0	129	100	18	24	1	17
913	0	148	100	15	24	0	15
915	0	164	100	12	24	0	12
916	0	177	100	15	24	0	15
917	0	193	100	13	24	0	13
919	0	207	100	14	24	0	14
920	0	222	100	16	24	0	16
921	0	239	100	5	24	0	5
922	0	0	125	15	24	0	15
923	0	16	125	14	24	0	13
924	0	31	125	17	24	0	17
925	0	49	125	14	24	0	14
927	0	64	125	16	24	0	16
928	0	81	125	14	24	0	14
929	0	96	125	13	24	0	13
931	0	110	125	12	24	0	12
932	0	123	125	13	24	0	12
933	0	137	125	14	24	0	13
934	0	152	125	16	24	0	16
935	0	169	125	14	24	0	13
937	0	184	125	16	24	0	16
940	0	201	125	13	24	0	12
941	0	215	125	10	24	0	9
942	0	226	125	12	24	0	12
943	0	239	125	6	24	0	5
945	0	0	150	13	24	0	12
946	0	14	150	12	24	0	12
947	0	27	150	12	24	0	11
948	0	40	150	12	24	0	12
949	0	53	150	10	24	0	9
950	0	64	150	10	24	0	9
951	0	75	150	12	24	0	12
952	0	88	150	11	24	0	11
953	0	100	150	5	24	0	5
954	0	106	150	12	24	0	11
955	0	119	150	12	24	0	11
956	0	132	150	12	24	0	12
957	0	145	150	11	24	0	11
958	0	157	150	10	24	0	9
959	0	168	150	12	24	0	12
960	0	181	150	16	24	0	16
961	0	198	150	13	24	0	12
962	0	212	150	11	24	0	10
963	0	224	150	14	24	0	14
964	0	239	150	9	24	0	9
965	0	0	175	11	24	0	11
966	0	12	175	14	24	0	14
967	0	27	175	12	24	0	12
968	0	40	175	15	24	0	15
969	0	56	175	17	24	0	17
970	0	74	175	8	24	1	5
972	0	83	175	12	24	0	12
973	0	96	175	11	24	0	11
974	0	108	175	17	24	0	17
