FONTRAST
1
334 1 32 55192 24
32	0	0	0	0	24	0	5
33	0	1	0	5	24	0	5
34	0	7	0	9	24	0	9
35	0	17	0	12	24	0	11
36	0	30	0	11	24	0	11
37	0	42	0	18	24	0	18
38	0	61	0	15	24	0	15
39	0	77	0	4	24	0	4
40	0	82	0	7	24	0	7
41	0	90	0	6	24	0	6
42	0	97	0	8	24	0	8
43	0	106	0	12	24	0	12
44	0	119	0	5	24	0	5
45	0	125	0	7	24	0	7
46	0	133	0	5	24	0	5
47	0	139	0	6	24	0	5
48	0	146	0	11	24	0	11
49	0	158	0	9	24	0	9
50	0	168	0	11	24	0	11
51	0	180	0	11	24	0	11
52	0	192	0	12	24	0	11
53	0	205	0	11	24	0	11
54	0	217	0	11	24	0	11
55	0	229	0	11	24	0	11
56	0	241	0	11	24	0	11
57	0	253	0	11	24	0	11
58	0	265	0	5	24	0	5
59	0	271	0	5	24	0	5
60	0	277	0	11	24	0	11
61	0	289	0	12	24	0	12
62	0	302	0	11	24	0	11
63	0	314	0	12	24	0	12
64	0	327	0	21	24	0	20
65	0	349	0	15	24	0	15
66	0	365	0	15	24	0	15
67	0	381	0	15	24	0	15
68	0	397	0	15	24	0	15
69	0	413	0	13	24	0	13
70	0	427	0	12	24	0	12
71	0	440	0	15	24	0	15
72	0	456	0	14	24	0	14
73	0	471	0	5	24	0	5
74	0	477	0	10	24	0	10
75	0	488	0	15	24	0	15
76	0	0	25	13	24	0	12
77	0	14	25	17	24	0	17
78	0	32	25	14	24	0	14
79	0	47	25	16	24	0	16
80	0	64	25	13	24	0	13
81	0	78	25	16	24	0	16
82	0	95	25	15	24	0	15
83	0	111	25	13	24	0	13
84	0	125	25	13	24	0	12
85	0	139	25	14	24	0	14
86	0	154	25	14	24	0	13
87	0	169	25	20	24	0	19
88	0	190	25	14	24	0	13
89	0	205	25	14	24	0	13
90	0	220	25	13	24	0	12
91	0	234	25	7	24	0	7
92	0	242	25	6	24	0	5
93	0	249	25	6	24	0	6
94	0	256	25	11	24	0	11
95	0	268	25	13	24	1	11
97	0	282	25	11	24	0	11
98	0	294	25	12	24	0	12
99	0	307	25	12	24	0	11
100	0	320	25	12	24	0	12
101	0	333	25	11	24	0	11
102	0	345	25	8	24	0	7
103	0	354	25	12	24	0	12
